Enrollment_ID,Employee_ID,Date,Course,Assessment_ID,Status,Sys
104-1623,439234,2020-09-08,104,X76689,,X
102-767,439305,2020-07-24,102,A47021,PPE,
105-20,439305,2021-01-11,105,D86089,PPE,
104-2272,439305,2021-07-15,104,X81974,,
101-2624,439342,2021-09-09,101,S98256,,X
904-152,439589,2021-03-22,904,X65633,DNL,
104-2353,439589,2021-08-28,104,P63529,,
105-529,439589,2022-03-24,105,P52586,,
104-131,439674,2019-04-16,104,X57275,,
102-265,439674,2019-09-09,102,A87145,EXT,
101-3251,439754,2022-06-18,101,D65582,,
105-758,439754,2022-10-17,105,X52161,,
901-1778,439754,2023-03-02,901,P56037,,
101-663,440016,2019-09-12,101,A68596,PPE,
901-236,440036,2019-07-19,901,X57712,,
902-671,440036,2020-02-03,902,S71263,EXT,
901-701,440080,2020-07-01,901,D65580,,
104-1826,440080,2020-11-08,104,X10038,,X
904-200,440080,2021-04-18,904,X80059,PPE,
105-354,440080,2021-10-29,105,P90547,EXT,
101-3059,440162,2022-03-29,101,D60346,,
104-2841,440162,2022-07-17,104,S35178,DNL,
104-2603,440197,2022-02-06,104,S53900,DNL,
103-924,440197,2022-08-28,103,D19618,,
104-1510,440349,2020-08-06,104,S54042,,
105-17,440349,2021-01-10,105,X43174,,
101-581,440684,2019-08-12,101,D18356,PPD,
104-842,440684,2019-12-26,104,X67658,,A
101-67,440771,2019-01-30,101,X33726,,
991-145,440771,2019-07-29,991,D66532,,
104-885,440771,2020-01-09,104,A73291,,X
992-232,440942,2021-09-22,992,X68611,DNL,
902-166,440985,2019-04-20,902,S60748,,
104-408,440985,2019-08-12,104,S79299,DNL,A
101-1360,441019,2020-05-11,101,A48044,,
104-1756,441019,2020-10-19,104,P46744,PPE,
902-1348,441046,2021-01-09,902,S37670,,
102-23,441073,2019-01-23,102,X11380,,
902-185,441073,2019-04-30,902,D41130,,
904-815,441125,2022-05-10,904,A99254,,A
991-1840,441125,2022-09-30,991,X63915,,
101-905,441217,2019-12-03,101,A49483,,
991-599,441217,2020-03-25,991,A24838,EXT,
104-1654,441217,2020-09-19,104,D16982,EXT,
101-2840,441219,2021-12-11,101,S52940,,A
103-712,441219,2022-03-29,103,P55141,,
105-752,441219,2022-10-14,105,P22826,,
902-2016,441258,2022-06-16,902,D95046,,
904-1074,441258,2022-10-20,904,D43483,PPD,
901-833,441321,2020-09-17,901,X92254,PPD,
101-2470,441655,2021-07-03,101,D63953,DNL,
101-456,441697,2019-07-03,101,P46984,PPD,
101-2166,441874,2021-02-20,101,X55584,,
904-285,441874,2021-06-04,904,X49250,,
992-211,441874,2021-09-05,992,D53496,PPD,X
901-1723,441944,2022-10-23,901,A19780,,
102-1902,441944,2023-01-04,102,X30449,,
102-498,441990,2020-02-05,102,X91330,,
104-700,442048,2019-11-14,104,A93053,PPD,
901-481,442112,2020-01-31,901,D96881,,A
104-1554,442112,2020-08-18,104,D42796,DNL,
101-368,442129,2019-06-03,101,D53008,PPD,X
991-330,442129,2019-11-17,991,S24347,DNL,
101-1884,442332,2020-10-31,101,X94937,EXT,X
103-128,442332,2021-03-29,103,X69727,,
904-507,442332,2021-10-12,904,S82957,,
101-2317,442357,2021-04-18,101,D51359,,
904-372,442357,2021-07-24,904,S75660,,
101-3514,442417,2022-10-12,101,X59425,PPD,
105-897,442417,2023-03-02,105,X27541,,
102-886,442436,2020-10-09,102,D52685,EXT,
904-206,442436,2021-04-19,904,S66648,PPD,
902-138,442499,2019-04-06,902,P14887,DNL,
104-49,442571,2019-02-20,104,P73661,,
104-1381,442588,2020-07-02,104,X26966,,
902-1576,442592,2021-06-27,902,D78061,EXT,
904-654,442592,2022-01-26,904,S71140,,
103-148,442631,2021-04-09,103,D69846,EXT,
105-278,442631,2021-08-23,105,D21928,,
902-739,442661,2020-03-14,902,S70463,,
104-1502,442661,2020-08-04,104,S76638,EXT,
991-127,442668,2019-07-16,991,X79834,,
104-1192,442668,2020-04-26,104,X45047,,
101-3367,442722,2022-08-04,101,S24390,,
902-663,442898,2020-02-01,902,A17724,,
104-1203,442898,2020-04-30,104,P33622,PPD,
991-1183,442898,2020-12-16,991,A98306,EXT,
103-728,442990,2022-04-13,103,D11645,,
101-1457,443018,2020-06-11,101,D87461,,
104-1847,443018,2020-11-14,104,X55159,DNL,X
991-1358,443018,2021-06-04,991,X44525,,X
902-1713,443018,2021-10-17,902,X99495,,A
104-1115,443106,2020-03-26,104,X61786,,
902-1119,443106,2020-09-09,902,P37213,,
902-2141,443255,2022-09-23,902,A40002,,
101-2506,443333,2021-07-24,101,D68631,PPD,X
902-1308,443346,2020-12-15,902,X33421,,A
902-645,443422,2020-01-21,902,X88217,PPD,
991-882,443422,2020-07-27,991,D24971,,A
902-683,443570,2020-02-14,902,D16700,PPE,
902-2089,443594,2022-08-11,902,X88278,,
102-1893,443594,2022-12-10,102,D57859,DNL,X
104-3220,443594,2023-08-16,104,D86526,,
105-22,443688,2021-01-11,105,A64800,,
103-333,443688,2021-07-30,103,S41756,,
904-583,443688,2021-12-04,904,D37619,,
104-2336,443739,2021-08-19,104,S84775,,
104-2671,443793,2022-03-22,104,P56641,PPD,A
103-940,443793,2022-09-07,103,D20122,DNL,
901-61,443882,2019-03-07,901,D90798,,
901-712,443885,2020-07-06,901,D53929,,X
104-1946,443885,2020-12-16,104,P77092,PPD,
101-513,443910,2019-07-24,101,A67342,,X
991-1609,443925,2022-02-26,991,X30457,,
101-1282,444015,2020-04-14,101,X81816,PPE,
102-793,444015,2020-08-13,102,A89148,,
904-61,444015,2021-02-03,904,P39198,DNL,X
104-253,444073,2019-06-13,104,A65845,,
102-301,444073,2019-10-01,102,P89697,EXT,
101-2295,444121,2021-04-11,101,X29461,PPE,X
101-1695,444177,2020-08-27,101,X78329,EXT,A
103-4,444177,2021-01-04,103,A82083,,
104-2394,444236,2021-09-19,104,S82101,,
901-1454,444236,2022-03-13,901,P33965,,A
991-1811,444236,2022-09-03,991,S28292,,
902-1203,444259,2020-10-17,902,A98014,,
992-158,444345,2021-07-08,992,S39385,,
904-544,444345,2021-11-07,904,X50989,PPE,
104-1004,444474,2020-02-23,104,P86920,PPD,
901-784,444474,2020-08-17,901,P98704,PPD,X
102-1837,444502,2022-10-31,102,A68490,,X
101-3649,444502,2023-04-01,101,D59287,,
103-484,444529,2021-11-01,103,S22697,,X
991-1645,444529,2022-04-01,991,P44382,PPD,
901-306,444656,2019-09-15,901,X18792,,A
103-268,444750,2021-06-19,103,P12041,PPE,
992-495,444753,2022-08-18,992,S75311,,
104-3077,444753,2022-12-08,104,X62895,DNL,
101-3657,444753,2023-06-14,101,A30165,,
103-537,444774,2021-12-01,103,S65487,PPE,
101-3378,444822,2022-08-09,101,D10210,,
992-643,444822,2023-02-20,992,A46436,DNL,
102-1220,444824,2021-06-08,102,D22093,PPD,
901-1076,444887,2021-03-23,901,P67688,,
904-329,444887,2021-06-29,904,A44099,PPD,
105-331,444887,2021-10-03,105,S54067,,
991-804,444909,2020-06-23,991,A31104,,
102-1142,444918,2021-04-01,102,P98766,,
902-592,444924,2019-12-15,902,D76131,,A
104-2271,445106,2021-07-14,104,S79911,,
105-405,445106,2021-12-12,105,A82314,,
991-1765,445106,2022-07-21,991,X51985,,X
901-1075,445114,2021-03-23,901,A17519,,
901-389,445184,2019-12-03,901,D92646,,
901-1235,445189,2021-08-07,901,D17035,,
904-682,445189,2022-02-16,904,X27546,,
901-1046,445246,2021-02-16,901,A69219,,
101-1979,445323,2020-11-30,101,A50912,,
104-2077,445323,2021-03-14,104,D79061,,
101-1194,445346,2020-03-20,101,X78567,,X
901-339,445482,2019-10-13,901,D40532,,A
104-2364,445516,2021-09-03,104,A56824,PPD,
992-364,445516,2022-02-27,992,S25933,,
904-846,445516,2022-06-03,904,A41692,,X
902-580,445566,2019-12-08,902,D47233,,
991-553,445566,2020-03-04,991,X51148,PPD,A
102-828,445566,2020-09-04,102,X52946,PPD,
902-561,445740,2019-12-01,902,X11344,,X
103-1015,445983,2022-10-25,103,P19499,,X
904-1231,445983,2023-03-21,904,A77833,,A
991-2024,445983,2023-08-24,991,P52696,EXT,
101-2919,446043,2022-01-23,101,X28291,DNL,A
902-1067,446053,2020-08-15,902,A99967,EXT,
991-1241,446053,2021-01-24,991,S13110,PPD,
101-3386,446064,2022-08-13,101,D41289,,
101-3496,446094,2022-10-05,101,A87470,,
105-921,446094,2023-04-03,105,X38684,,A
104-2556,446216,2022-01-01,104,D26993,,
904-874,446216,2022-06-18,904,X62424,,X
104-1427,446352,2020-07-16,104,X89024,,
102-667,446401,2020-05-22,102,P98670,PPE,A
101-2575,446475,2021-08-24,101,P56034,,A
991-485,446485,2020-01-31,991,P84046,EXT,
101-1681,446504,2020-08-24,101,D13309,EXT,
101-1649,446656,2020-08-14,101,P67425,,
102-666,446722,2020-05-22,102,S61268,PPD,
104-2772,446725,2022-05-30,104,X87804,DNL,
103-973,446725,2022-09-23,103,S40702,PPD,X
101-3077,446788,2022-04-03,101,D85688,EXT,
904-981,446788,2022-08-24,904,S11338,,
104-3126,446788,2023-02-01,104,X84449,,
103-163,446921,2021-04-19,103,S43682,,
101-639,447049,2019-09-03,101,A17708,,
902-652,447049,2020-01-27,902,A75416,,
104-1057,447126,2020-03-10,104,D31541,,
901-805,447126,2020-08-29,901,A34338,,
991-1231,447126,2021-01-14,991,A14408,PPD,
104-793,447167,2019-12-15,104,S99889,,
991-612,447167,2020-04-01,991,A56521,,
102-713,447167,2020-06-25,102,A78817,,
101-460,447228,2019-07-04,101,X90403,,A
991-196,447228,2019-09-01,991,P62862,PPD,
901-812,447247,2020-08-31,901,A73173,,
104-2064,447247,2021-03-04,104,X87998,PPE,
901-193,447300,2019-06-26,901,S49446,,
101-2319,447395,2021-04-19,101,D41416,EXT,
992-208,447395,2021-09-02,992,X49477,EXT,
104-89,447448,2019-03-20,104,X58332,EXT,
102-231,447448,2019-08-14,102,D24935,,
902-516,447448,2019-11-09,902,X72045,,
901-31,447473,2019-01-31,901,A45032,EXT,
104-171,447473,2019-05-07,104,X95600,,X
101-264,447514,2019-04-16,101,S53632,,
104-460,447514,2019-09-01,104,X26841,PPE,
103-812,447585,2022-06-10,103,D82971,,
991-1837,447585,2022-09-27,991,A59411,,A
101-3541,447599,2022-10-21,101,P15689,PPE,
105-895,447599,2023-02-28,105,A49886,EXT,A
901-563,447740,2020-03-23,901,S24482,,
991-806,447740,2020-06-23,991,S54734,,
104-1597,447740,2020-08-30,104,S36167,,
904-15,447740,2021-01-10,904,S85737,,
104-2285,447766,2021-07-18,104,S81365,PPD,
904-452,447766,2021-09-08,904,A68696,,X
904-719,447846,2022-03-15,904,P78604,,
105-650,447846,2022-07-11,105,P53453,,
101-2162,447881,2021-02-19,101,X53812,,
991-1300,447881,2021-04-12,991,D51981,,
992-223,447881,2021-09-13,992,D12998,PPD,
102-1137,447888,2021-03-29,102,S85628,,A
105-364,447888,2021-11-04,105,X86764,DNL,A
901-512,447949,2020-02-20,901,P92017,,A
102-748,447949,2020-07-14,102,P53788,EXT,
104-1804,447949,2020-11-02,104,A33825,DNL,
901-677,448035,2020-06-13,901,D75677,,
902-120,448070,2019-03-23,902,X39607,DNL,
104-1857,448073,2020-11-18,104,S89264,,
101-1841,448098,2020-10-19,101,P28028,,
105-65,448098,2021-02-18,105,X44132,,
103-63,448145,2021-02-14,103,P80426,,
104-2328,448145,2021-08-14,104,S33904,EXT,
101-731,448204,2019-10-04,101,S56149,PPD,
104-2210,448238,2021-06-15,104,D41717,PPD,
103-586,448238,2021-12-30,103,X58814,,A
901-1321,448240,2021-10-25,901,D73487,,
102-1466,448240,2021-12-28,102,P80533,,
901-935,448271,2020-11-30,901,D33368,EXT,X
103-168,448271,2021-04-24,103,P86480,,
901-1601,448292,2022-07-12,901,P92160,,
103-1060,448292,2022-11-25,103,A23303,,X
101-1537,448422,2020-07-05,101,X20444,,
104-1759,448422,2020-10-19,104,S98230,,A
101-1130,448476,2020-02-24,101,X87137,,
991-841,448476,2020-07-12,991,X48533,,
102-505,448546,2020-02-11,102,P67682,,
101-1102,448566,2020-02-13,101,X55568,,X
902-1087,448566,2020-08-26,902,D17104,,A
101-538,448593,2019-08-01,101,S53629,,A
991-393,448593,2019-12-13,991,A17457,,A
902-564,448892,2019-12-02,902,S96852,,
101-1118,448892,2020-02-18,101,D17117,EXT,
101-1488,448929,2020-06-20,101,D16584,PPD,A
103-979,448973,2022-09-25,103,S76717,PPE,
104-3139,448973,2023-02-18,104,D77589,PPE,
102-9,449194,2019-01-06,102,A64535,,
104-356,449194,2019-07-21,104,X39152,DNL,
904-223,449221,2021-04-25,904,P90637,,
101-383,449304,2019-06-06,101,A29404,DNL,A
102-442,449304,2020-01-04,102,S85770,,
101-2074,449427,2021-01-06,101,S63809,,A
103-267,449427,2021-06-19,103,S47578,,
902-640,449432,2020-01-20,902,P98121,,
101-1157,449485,2020-03-06,101,S38533,PPD,
102-1782,449722,2022-09-14,102,X34974,EXT,
103-440,449813,2021-10-04,103,A32004,PPE,
101-1117,449817,2020-02-18,101,D92008,,X
104-1448,449817,2020-07-21,104,S93139,PPD,A
101-1292,450094,2020-04-18,101,P75900,DNL,
901-976,450094,2020-12-23,901,A55050,,
904-201,450283,2021-04-18,904,A21334,EXT,X
101-2663,450283,2021-09-25,101,X50646,PPD,A
104-1867,450428,2020-11-21,104,X21614,,
902-2020,450476,2022-06-18,902,D64847,,
104-3024,450476,2022-11-04,104,P99222,DNL,
104-155,450525,2019-04-26,104,S80502,,
901-934,450556,2020-11-27,901,D78339,,
991-1156,450587,2020-12-05,991,S64436,EXT,
992-79,450587,2021-04-12,992,S84436,EXT,
902-1120,450697,2020-09-10,902,A30524,,
102-339,450721,2019-10-27,102,P39209,,X
902-838,450721,2020-05-03,902,X76228,EXT,
102-1171,450731,2021-04-26,102,D41573,PPD,X
904-342,450731,2021-07-06,904,P47364,,
103-905,450740,2022-08-13,103,S31220,DNL,
901-1644,450804,2022-08-25,901,X72400,,
902-1718,450809,2021-10-18,902,A88476,,
101-2861,450809,2021-12-24,101,S99667,PPE,
901-1621,450822,2022-07-28,901,A19212,,
103-1103,450822,2023-01-06,103,P29493,,A
103-340,450883,2021-08-04,103,P10898,PPD,X
901-281,450984,2019-08-26,901,X16774,,A
104-923,450984,2020-01-24,104,D14396,,A
101-2236,451282,2021-03-21,101,P26912,,
902-1615,451282,2021-07-24,902,A76943,,X
104-2738,451290,2022-05-06,104,D42497,,
901-634,451324,2020-05-09,901,P98520,,X
101-1908,451324,2020-11-06,101,X33005,,
992-247,451361,2021-10-11,992,S37705,,
102-950,451405,2020-11-15,102,A81944,,
904-135,451405,2021-03-15,904,P50745,,
101-2177,451420,2021-02-25,101,A97714,DNL,
992-156,451420,2021-07-06,992,D35971,EXT,A
101-3584,451655,2022-11-10,101,P48677,PPE,
991-2028,451655,2023-09-07,991,P57419,,
902-438,451740,2019-09-27,902,X11719,PPD,
901-556,451740,2020-03-21,901,S90968,EXT,X
901-1591,451744,2022-07-06,901,D29130,,
102-1909,451744,2023-01-15,102,S48757,,
101-313,451819,2019-05-09,101,D27545,,
104-495,451819,2019-09-12,104,P53680,,
103-388,451828,2021-09-05,103,D33893,,
991-1590,451828,2022-02-01,991,S68702,EXT,X
102-898,451862,2020-10-15,102,S58920,DNL,A
102-1676,451878,2022-06-10,102,D15875,,X
102-1148,451907,2021-04-06,102,A62093,,
105-252,451907,2021-07-29,105,A56157,,
102-1761,452028,2022-08-31,102,P90329,,
904-1122,452028,2022-11-22,904,A42650,,X
901-1091,452150,2021-04-09,901,X95013,,
102-831,452350,2020-09-05,102,A83069,,
105-98,452443,2021-03-18,105,X16095,,X
103-341,452443,2021-08-04,103,P45198,,
992-35,452612,2021-02-08,992,D94238,,A
101-2859,452691,2021-12-23,101,A31894,EXT,
991-1800,452691,2022-08-24,991,P21684,,
101-583,452767,2019-08-13,101,S74908,,A
104-574,452802,2019-10-06,104,X13018,,
105-122,452847,2021-04-08,105,D83497,,A
904-424,452847,2021-08-21,904,S42513,,
102-1495,452847,2022-01-16,102,D33862,,
901-218,452892,2019-07-10,901,D44371,,
104-756,452892,2019-12-05,104,P85946,,X
102-1343,452901,2021-09-11,102,X81446,,X
105-572,452901,2022-04-27,105,S70327,DNL,
101-1876,452929,2020-10-29,101,P51952,PPE,
104-111,453066,2019-03-31,104,D24840,,
991-286,453066,2019-10-22,991,P82468,,
101-2851,453122,2021-12-19,101,S55929,PPD,A
104-2849,453122,2022-07-22,104,S37893,,
902-116,453290,2019-03-19,902,P68267,,
991-215,453290,2019-09-13,991,S11867,PPE,
101-1097,453456,2020-02-11,101,D97077,,
104-999,453456,2020-02-23,104,D24679,,A
991-20,453478,2019-03-12,991,D28051,PPE,
992-146,453511,2021-06-28,992,S66975,,
103-506,453511,2021-11-16,103,S89044,EXT,A
101-2933,453545,2022-01-28,101,P46221,EXT,A
104-2747,453545,2022-05-11,104,D84190,,
902-1978,453581,2022-05-21,902,S95661,,
902-147,453586,2019-04-11,902,P78980,PPE,
991-88,453586,2019-06-23,991,X59777,PPD,
901-378,453674,2019-11-16,901,S46004,,
104-1223,453674,2020-05-05,104,X60073,,
902-1831,453793,2022-01-26,902,A73734,,
101-858,453804,2019-11-15,101,A28688,PPD,X
991-763,453804,2020-06-05,991,S71917,EXT,
105-635,453865,2022-07-06,105,S64652,EXT,
902-2277,453865,2023-03-24,902,X93511,,
103-1226,453865,2023-08-05,103,P50035,,
101-451,453912,2019-07-02,101,A57087,,
904-8,453931,2021-01-07,904,A15312,,
105-176,453931,2021-05-23,105,A65135,,
101-935,453961,2019-12-14,101,P53181,,
991-482,453961,2020-01-29,991,D72912,PPD,
104-1374,453961,2020-06-29,104,P86959,PPE,
901-1284,454006,2021-09-21,901,X34706,,
902-891,454065,2020-05-26,902,S78012,PPE,
104-1571,454065,2020-08-23,104,X31630,,
904-554,454088,2021-11-19,904,P19308,PPD,
902-1475,454132,2021-04-06,902,P60499,PPD,
105-296,454132,2021-09-09,105,A12058,PPD,X
904-628,454140,2022-01-07,904,X69215,,X
991-1671,454140,2022-04-30,991,A95747,PPE,
901-1567,454170,2022-06-18,901,S71580,,
103-1038,454170,2022-11-11,103,A37167,EXT,
904-1038,454287,2022-09-29,904,P17643,,
101-3221,454549,2022-06-03,101,S92908,,
105-797,454549,2022-11-12,105,A63977,PPE,
104-482,454686,2019-09-09,104,S11612,DNL,
102-542,454686,2020-02-28,102,P12947,,X
991-1519,454735,2021-11-18,991,S26619,PPE,
104-2505,454773,2021-11-24,104,P59302,,
103-617,454773,2022-01-22,103,P11162,,
992-473,454773,2022-07-21,992,P30874,PPD,
902-877,454812,2020-05-20,902,S25980,,X
991-1025,454812,2020-09-30,991,D88213,DNL,
104-507,454813,2019-09-14,104,A84300,,
991-505,454813,2020-02-13,991,X99981,,
901-606,454813,2020-04-20,901,S87641,,A
902-944,454813,2020-06-14,902,X38916,EXT,
101-2176,454816,2021-02-24,101,P83768,,
105-320,454816,2021-09-24,105,S72438,,A
992-395,454827,2022-04-10,992,P33031,,X
101-3339,454827,2022-07-24,101,X29291,PPD,X
902-2026,454893,2022-06-21,902,P33491,PPE,
992-575,454893,2022-11-11,992,P26080,EXT,
101-2809,454923,2021-11-28,101,A69494,DNL,
902-1698,455071,2021-10-08,902,A19148,,X
902-1283,455084,2020-12-01,902,D17330,,
904-114,455084,2021-03-03,904,P44669,,
991-1392,455084,2021-07-16,991,X84071,PPE,
101-2297,455234,2021-04-11,101,P70242,,
991-1441,455234,2021-09-06,991,S52901,,
102-1543,455250,2022-02-26,102,S93945,,
992-451,455250,2022-06-29,992,S67465,,
902-1086,455311,2020-08-24,902,A19130,DNL,X
992-42,455311,2021-02-18,992,X21521,,
104-339,455440,2019-07-17,104,X11935,EXT,
101-527,455441,2019-07-27,101,A80553,,
104-1055,455441,2020-03-10,104,A50307,,A
902-1025,455441,2020-07-21,902,S99951,EXT,
104-2015,455494,2021-01-24,104,D25683,,
103-291,455494,2021-07-01,103,D44676,,
904-545,455494,2021-11-08,904,P54830,,
105-478,455494,2022-02-10,105,P95606,,
901-161,455605,2019-06-03,901,A80209,,
104-600,455605,2019-10-15,104,S67113,,
902-536,455687,2019-11-19,902,S20789,,
104-1206,455687,2020-05-01,104,X22703,,
992-486,455705,2022-08-04,992,S11174,,
105-786,455705,2022-11-02,105,P97237,PPD,A
101-615,455722,2019-08-26,101,P48836,DNL,
102-103,455750,2019-04-24,102,X54580,,
104-181,455750,2019-05-11,104,X63181,,
102-143,455759,2019-06-01,102,A47802,PPD,
101-948,455759,2019-12-18,101,A50900,EXT,
904-1095,455806,2022-11-02,904,D44941,,A
104-2133,456001,2021-04-20,104,S63957,,
103-514,456001,2021-11-19,103,A78331,EXT,
105-571,456001,2022-04-25,105,S13674,,
101-57,456025,2019-01-24,101,D21936,,
101-611,456162,2019-08-24,101,S11780,,
901-442,456162,2020-01-06,901,P97832,PPE,X
901-1544,456255,2022-05-28,901,A71913,,
101-3372,456308,2022-08-06,101,S57243,,
101-1082,456438,2020-02-05,101,A85384,,
902-840,456438,2020-05-03,902,A70603,PPD,X
105-565,456533,2022-04-21,105,A28006,PPE,
992-594,456533,2022-11-25,992,D49010,,
992-555,456624,2022-10-26,992,X57561,,
904-1268,456624,2023-05-10,904,A39022,PPE,
105-971,456624,2023-07-20,105,D13723,,
104-227,456641,2019-06-03,104,D99798,PPD,
104-1421,456720,2020-07-14,104,S47319,DNL,
101-1750,456839,2020-09-15,101,X88198,,
103-153,456839,2021-04-13,103,D85453,,
901-1092,456905,2021-04-09,901,X61197,PPE,
104-2337,456905,2021-08-19,104,S79452,EXT,
102-1581,457104,2022-03-25,102,S28730,,A
105-727,457104,2022-09-23,105,A69914,EXT,
102-1125,457120,2021-03-19,102,S99954,,A
105-340,457120,2021-10-12,105,S80947,,
902-544,457308,2019-11-21,902,A63163,DNL,
104-1252,457308,2020-05-13,104,S83086,,
991-201,457389,2019-09-04,991,A47992,PPE,X
104-1220,457389,2020-05-04,104,P19590,,
101-1146,457497,2020-03-01,101,S51066,DNL,
902-1071,457497,2020-08-16,902,X64110,PPD,A
101-3106,457569,2022-04-16,101,D41440,,
105-720,457569,2022-09-13,105,A40446,,
991-1873,457569,2022-10-26,991,P28894,PPE,X
902-2248,457569,2023-01-13,902,D71906,PPD,X
101-961,457646,2019-12-24,101,P60931,DNL,X
104-607,457677,2019-10-17,104,S12151,,
991-561,457677,2020-03-08,991,P67344,,X
104-2381,457686,2021-09-14,104,D71213,,
991-1614,457686,2022-03-03,991,P65253,PPE,
904-926,457686,2022-07-18,904,A36377,,
101-1640,457867,2020-08-07,101,P34278,DNL,
904-72,457867,2021-02-07,904,P93803,,
104-71,457868,2019-03-08,104,X77985,PPE,
991-101,457868,2019-07-03,991,P59586,,
101-1021,457952,2020-01-13,101,S33968,EXT,X
991-839,457952,2020-07-12,991,A51302,PPE,
902-1150,457952,2020-09-24,902,X44090,,
101-1376,458181,2020-05-17,101,A59361,,
103-18,458248,2021-01-13,103,D67665,PPE,
105-244,458248,2021-07-22,105,X64643,,
991-1545,458248,2021-12-17,991,D15629,PPD,
101-1952,458259,2020-11-21,101,X46166,,
991-802,458269,2020-06-23,991,S34224,,
104-1660,458269,2020-09-20,104,X32254,,
902-480,458390,2019-10-19,902,D11438,,
